id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2520176,2,2016-01-01 04:08:54,2016-01-01 04:25:50,5,-74.004638671875,40.73529815673828,-73.97044372558594,40.75849914550781,N,1016
id2729400,2,2016-01-01 04:08:57,2016-01-01 04:23:54,1,-74.0054931640625,40.709129333496094,-73.95020294189453,40.77579879760742,N,897
id0668424,2,2016-01-01 04:09:03,2016-01-01 04:13:21,4,-73.98275756835938,40.7674217224121,-73.99165344238281,40.77048873901367,N,258
id1148965,1,2016-01-01 04:09:04,2016-01-01 04:20:23,2,-73.98450469970702,40.76420211791992,-73.97991180419923,40.73254013061523,N,679
id2737455,2,2016-01-01 04:09:15,2016-01-01 04:23:40,1,-73.9720687866211,40.762840270996094,-73.9720687866211,40.762840270996094,N,865
id2745291,2,2016-01-01 04:09:17,2016-01-01 04:29:02,5,-73.98502349853516,40.74271011352539,-73.9269027709961,40.76860046386719,N,1185
id0646803,2,2016-01-01 04:09:24,2016-01-01 04:17:28,1,-73.99212646484375,40.725685119628906,-73.97476959228516,40.7296142578125,N,484
id1222964,2,2016-01-01 04:09:48,2016-01-01 04:19:16,1,-74.005126953125,40.71908950805664,-74.0088882446289,40.71253967285156,N,568
id2328835,2,2016-01-01 04:10:12,2016-01-01 04:19:44,5,-74.00758361816406,40.71550750732422,-73.9880599975586,40.7482795715332,N,572
id0669040,1,2016-01-01 04:10:15,2016-01-01 04:16:25,1,-73.98170471191406,40.76482772827149,-73.99571228027342,40.764381408691406,N,370
id2413831,2,2016-01-01 04:11:06,2016-01-01 04:39:35,1,-74.01180267333984,40.70930862426758,-73.91570281982422,40.674278259277344,N,1709
id2264976,2,2016-01-01 04:11:52,2016-01-01 04:19:09,1,-73.99762725830078,40.72110366821289,-73.9989242553711,40.72949600219727,N,437
id3534877,1,2016-01-01 04:11:52,2016-01-01 04:26:08,3,-73.98139190673827,40.76327896118164,-73.92752075195312,40.75648880004883,N,856
id2375633,1,2016-01-01 04:11:57,2016-01-01 04:39:23,3,-73.9922332763672,40.750164031982415,-73.78856658935547,40.64740753173828,N,1646
id1853272,1,2016-01-01 04:12:02,2016-01-01 04:21:27,1,-74.00431060791014,40.75250244140625,-74.00298309326173,40.72076416015625,N,565
id1235576,2,2016-01-01 04:12:04,2016-01-01 04:22:15,5,-73.9599380493164,40.671142578125,-73.92736053466798,40.66502380371094,N,611
id3458719,1,2016-01-01 04:12:12,2016-01-01 04:39:07,2,-74.00482940673827,40.72161483764648,-73.94620513916014,40.82074737548828,N,1615
id0473005,1,2016-01-01 04:12:16,2016-01-01 04:19:52,3,-73.9382553100586,40.792156219482415,-73.95969390869139,40.79880905151367,N,456
id0634631,2,2016-01-01 04:12:27,2016-01-01 04:20:06,2,-73.98928833007811,40.72135925292969,-73.97802734375,40.74573135375977,N,459
id3985451,2,2016-01-01 04:12:52,2016-01-01 04:23:31,2,-74.0064468383789,40.73931121826172,-73.99517059326173,40.75207138061523,N,639
id3749022,1,2016-01-01 04:13:02,2016-01-01 04:29:37,1,-73.98047637939453,40.71578598022461,-73.95307922363281,40.698036193847656,N,995
id3124620,2,2016-01-01 04:13:19,2016-01-01 04:16:09,6,-73.98468780517578,40.75265884399415,-73.98477172851562,40.75180435180664,N,170
id2339012,2,2016-01-01 04:13:26,2016-01-01 05:03:10,1,-73.98835754394531,40.7643928527832,-73.9146499633789,40.70155334472656,N,2984
id0984257,1,2016-01-01 04:14:02,2016-01-01 04:17:47,1,-73.9972915649414,40.746849060058594,-73.98778533935547,40.7482795715332,N,225
id2229036,2,2016-01-01 04:14:03,2016-01-01 04:26:04,1,-73.97469329833984,40.74658966064453,-74.00466918945312,40.74068832397461,N,721
id3887725,2,2016-01-01 04:14:06,2016-01-01 04:22:33,4,-73.9936294555664,40.73305892944336,-73.9977035522461,40.718109130859375,N,507
id2711265,2,2016-01-01 04:14:10,2016-01-01 04:35:10,5,-73.98303985595702,40.73875045776367,-73.95484924316406,40.6856803894043,N,1260
id0687409,1,2016-01-01 04:14:14,2016-01-01 04:30:54,1,-73.99530029296875,40.73406982421875,-73.96875762939453,40.69342803955078,N,1000
id1381498,2,2016-01-01 04:14:20,2016-01-01 04:30:19,1,-74.00215148925781,40.74023818969727,-73.94790649414062,40.77888870239258,N,959
id3119416,1,2016-01-01 04:14:37,2016-01-01 04:18:32,1,-73.98488616943358,40.74219131469727,-73.97300720214845,40.7435417175293,N,235
id3656307,2,2016-01-01 04:14:56,2016-01-01 04:26:44,1,-73.9952392578125,40.76057815551758,-73.95364379882812,40.8195686340332,N,708
id0904400,2,2016-01-01 04:14:59,2016-01-01 04:22:47,4,-73.990966796875,40.73348617553711,-73.978759765625,40.750885009765625,N,468
id2998978,2,2016-01-01 04:14:59,2016-01-01 04:22:31,5,-73.9676055908203,40.75621795654297,-73.99137878417969,40.75035858154297,N,452
id2051944,2,2016-01-01 04:15:00,2016-01-01 04:30:54,1,-73.99842834472656,40.76097106933594,-73.95591735839844,40.7736701965332,N,954
id1181691,2,2016-01-01 04:15:04,2016-01-01 04:23:24,1,-73.850341796875,40.69432830810547,-73.82511138916014,40.68603897094727,N,500
id0675728,2,2016-01-01 04:15:07,2016-01-01 05:02:54,1,-73.98526763916014,40.73197937011719,-73.84590148925781,40.575870513916016,N,2867
id2143659,1,2016-01-01 04:15:26,2016-01-01 04:38:41,2,-73.98605346679686,40.74664688110352,-73.94412994384766,40.71300506591797,N,1395
id3356913,1,2016-01-01 04:15:29,2016-01-01 04:40:48,1,-73.99637603759766,40.72377014160156,-74.0252456665039,40.629154205322266,N,1519
id1420741,1,2016-01-01 04:15:30,2016-01-01 04:21:11,1,-73.98174285888672,40.76387023925781,-73.98613739013672,40.7442512512207,N,341
id1314165,2,2016-01-01 04:15:33,2016-01-01 04:20:20,1,-73.99363708496094,40.74737930297852,-73.99122619628906,40.749900817871094,N,287
id1259494,1,2016-01-01 04:15:37,2016-01-01 04:28:14,1,-73.92048645019531,40.7596549987793,-73.8894271850586,40.76758193969727,N,757
id0674913,1,2016-01-01 04:15:42,2016-01-01 04:20:20,1,-73.9651107788086,40.76017761230469,-73.9754867553711,40.765419006347656,N,278
id3659650,2,2016-01-01 04:15:49,2016-01-01 04:40:48,1,-73.99005889892578,40.73353958129883,-73.95484161376955,40.72050857543945,N,1499
id1797720,2,2016-01-01 04:16:01,2016-01-01 04:22:07,5,-73.98409271240234,40.76517868041992,-73.99822998046875,40.76097106933594,N,366
id3430155,1,2016-01-01 04:16:03,2016-01-01 04:26:15,1,-73.9797592163086,40.76100158691406,-73.95023345947266,40.77992248535156,N,612
id2152118,1,2016-01-01 04:16:15,2016-01-01 04:29:41,1,-73.98175811767578,40.766361236572266,-73.9262466430664,40.743816375732415,N,806
id0988427,2,2016-01-01 04:16:16,2016-01-01 04:16:54,1,-73.9886703491211,40.74879837036133,-73.98866271972656,40.74842071533203,N,38
id2392717,2,2016-01-01 04:16:17,2016-01-01 04:48:15,1,-73.98994445800781,40.71924209594727,-73.9481201171875,40.82985305786133,N,1918
id1762770,2,2016-01-01 04:16:21,2016-01-01 04:25:25,5,-73.97922515869139,40.7442512512207,-73.94847869873048,40.77834701538085,N,544
id1559983,1,2016-01-01 04:16:21,2016-01-01 04:27:35,2,-74.00288391113281,40.749427795410156,-74.00856018066406,40.73276901245117,N,674
id1305199,2,2016-01-01 04:16:23,2016-01-01 04:16:52,3,-73.95401763916014,40.710750579833984,-73.955322265625,40.71064376831055,N,29
id3571039,1,2016-01-01 04:17:04,2016-01-01 04:37:17,1,-73.99241638183594,40.74886322021485,-73.95426177978516,40.81807327270508,N,1213
id0981277,1,2016-01-01 04:17:23,2016-01-01 04:35:21,1,-73.88212585449219,40.75601196289063,-73.82442474365234,40.75969314575195,N,1078
id2972066,1,2016-01-01 04:17:25,2016-01-01 05:09:09,1,-73.92013549804686,40.69867706298828,-73.9393310546875,40.813453674316406,N,3104
id3699131,2,2016-01-01 04:17:37,2016-01-01 04:31:56,1,-73.98738098144531,40.72185134887695,-74.00027465820312,40.747703552246094,N,859
id3224564,2,2016-01-01 04:17:46,2016-01-01 04:29:40,1,-73.96829986572266,40.7592887878418,-73.92443084716798,40.76049041748047,N,714
id3838225,1,2016-01-01 04:18:02,2016-01-01 04:25:04,1,-73.89088439941406,40.746864318847656,-73.8713607788086,40.766502380371094,N,422
id0727199,2,2016-01-01 04:18:08,2016-01-01 04:25:33,1,-73.99739837646483,40.75123977661133,-74.0320816040039,40.75246810913085,N,445
id0703571,2,2016-01-01 04:18:09,2016-01-01 04:19:29,2,-73.99114990234375,40.75057601928711,-73.99589538574219,40.74424743652344,N,80
id0661573,1,2016-01-01 04:18:22,2016-01-01 04:22:24,1,-73.98173522949219,40.741737365722656,-73.98695373535155,40.737247467041016,N,242
id2866411,2,2016-01-01 04:18:37,2016-01-01 04:33:06,2,-73.97998046875,40.75492858886719,-73.9532699584961,40.80853271484375,N,869
id2397348,1,2016-01-01 04:18:51,2016-01-01 04:49:40,1,-73.97468566894531,40.75697326660156,-73.9549560546875,40.69466018676758,N,1849
id2196212,1,2016-01-01 04:18:53,2016-01-01 04:31:54,1,-74.00071716308595,40.72230911254883,-74.00008392333984,40.76158905029297,N,781
id3046090,2,2016-01-01 04:19:04,2016-01-01 04:46:13,1,-73.9477310180664,40.68650817871094,-73.97980499267578,40.60837936401367,N,1629
id1196019,2,2016-01-01 04:19:07,2016-01-01 04:26:51,6,-73.99371337890625,40.72740936279297,-74.01229095458984,40.70444107055664,N,464
id1238918,1,2016-01-01 04:19:11,2016-01-01 04:29:00,1,-73.97948455810547,40.74399185180664,-73.94894409179686,40.77750015258789,N,589
id2714378,1,2016-01-01 04:19:17,2016-01-01 04:19:43,2,-74.03666687011719,40.723934173583984,-74.03667449951173,40.72404098510742,N,26
id2295794,2,2016-01-01 04:19:26,2016-01-01 04:39:36,1,-73.98577880859375,40.75281143188477,-73.91712951660156,40.76984024047852,N,1210
id0115051,1,2016-01-01 04:19:37,2016-01-01 04:36:04,2,-73.95850372314453,40.81532287597656,-73.9182357788086,40.81453323364258,N,987
id2018634,2,2016-01-01 04:19:42,2016-01-01 04:37:55,3,-73.98767852783203,40.72872161865234,-74.01811218261719,40.64800643920898,N,1093
id3234376,2,2016-01-01 04:19:51,2016-01-01 04:29:34,6,-73.99744415283203,40.71919631958008,-73.989990234375,40.73424530029297,N,583
id0950310,2,2016-01-01 04:19:55,2016-01-01 04:27:11,6,-73.99907684326173,40.73431015014648,-73.98049926757811,40.73028945922852,N,436
id1984498,2,2016-01-01 04:19:59,2016-01-01 04:42:38,1,-73.9601821899414,40.65956115722656,-73.91106414794923,40.68254089355469,N,1359
id3730293,2,2016-01-01 04:20:01,2016-01-01 04:37:01,1,-73.95223236083984,40.77698135375977,-74.01335906982422,40.70859146118164,N,1020
id1630222,2,2016-01-01 04:20:06,2016-01-01 04:25:58,4,-73.9779052734375,40.74614715576172,-73.96214294433594,40.76718521118164,N,352
id2638100,2,2016-01-01 04:20:19,2016-01-01 04:36:41,3,-73.98345184326173,40.738040924072266,-73.9186019897461,40.74488830566406,N,982
id1809900,1,2016-01-01 04:20:21,2016-01-01 04:27:36,1,-73.81571960449219,40.70022964477539,-73.82443237304686,40.684043884277344,N,435
id2570042,1,2016-01-01 04:20:23,2016-01-01 04:27:26,1,-73.96333312988281,40.77526092529297,-73.96282196044923,40.75915908813477,N,423
id2355272,2,2016-01-01 04:20:35,2016-01-01 04:38:11,1,-73.9971160888672,40.72547149658203,-73.96642303466798,40.76163864135742,N,1056
id3293255,2,2016-01-01 04:20:41,2016-01-01 04:25:18,1,-73.96794128417969,40.76042175292969,-73.9514923095703,40.781009674072266,N,277
id1284717,2,2016-01-01 04:21:06,2016-01-01 04:48:30,1,-73.98355865478516,40.75554656982422,-73.97461700439453,40.63595581054688,N,1644
id2486581,1,2016-01-01 04:21:24,2016-01-01 04:46:44,1,-74.00438690185547,40.74784469604492,-73.9505157470703,40.66962432861328,N,1520
id0191768,1,2016-01-01 04:21:42,2016-01-01 04:43:58,1,-73.99468231201173,40.71842956542969,-73.94297790527342,40.68340301513672,N,1336
id1655133,2,2016-01-01 04:21:48,2016-01-01 04:32:40,6,-74.00182342529298,40.740806579589844,-73.99806976318358,40.756629943847656,N,652
id0607496,1,2016-01-01 04:22:39,2016-01-01 04:56:24,1,-73.99060821533203,40.76107025146485,-74.0149154663086,40.614593505859375,N,2025
id0881204,1,2016-01-01 04:22:48,2016-01-01 04:46:14,2,-73.7822036743164,40.644493103027344,-73.96710205078125,40.59421920776367,N,1406
id1561974,2,2016-01-01 04:23:31,2016-01-01 04:42:25,3,-73.99198150634766,40.76451873779297,-74.00569915771484,40.709449768066406,N,1134
id0210285,1,2016-01-01 04:23:32,2016-01-01 04:47:13,1,-73.99668884277344,40.72542190551758,-73.91751861572266,40.83499145507813,N,1421
id0360615,2,2016-01-01 04:23:33,2016-01-01 04:37:58,1,-73.9884033203125,40.72026443481445,-73.99630737304686,40.75347137451172,N,865
id1924682,2,2016-01-01 04:23:41,2016-01-01 04:48:30,1,-73.9481430053711,40.77458953857422,-73.9487075805664,40.67829132080078,N,1489
id3721348,2,2016-01-01 04:23:42,2016-01-01 04:47:01,1,-73.98291015625,40.75701904296875,-73.9017105102539,40.8384017944336,N,1399
id1352114,2,2016-01-01 04:23:43,2016-01-01 04:37:38,1,-73.98143005371094,40.73255157470703,-73.92552185058594,40.74380111694336,N,835
id1748435,1,2016-01-01 04:23:47,2016-01-01 04:38:50,1,-73.98971557617188,40.71915054321289,-73.872802734375,40.7744026184082,N,903
id0979128,2,2016-01-01 04:24:00,2016-01-01 04:40:57,5,-73.98887634277344,40.72692489624024,-73.96067810058595,40.692081451416016,N,1017
id0223170,1,2016-01-01 04:24:13,2016-01-01 04:37:30,1,-73.9378662109375,40.80961608886719,-73.9205551147461,40.84148406982422,N,797
id3765345,2,2016-01-01 04:24:19,2016-01-01 04:28:15,5,-73.9503173828125,40.78005981445313,-73.94660186767578,40.791519165039055,N,236
id1887080,2,2016-01-01 04:24:35,2016-01-01 04:38:13,2,-73.96968078613281,40.7536735534668,-73.98666381835938,40.701393127441406,N,818
id3924219,1,2016-01-01 04:24:46,2016-01-01 04:30:41,1,-73.95691680908203,40.80240249633789,-73.95774078369139,40.81618118286133,N,355
id1125176,1,2016-01-01 04:25:05,2016-01-01 04:28:55,1,-73.99185943603516,40.74824905395508,-73.99452209472656,40.760963439941406,N,230
id0166444,2,2016-01-01 04:25:46,2016-01-01 04:33:25,2,-73.99028778076173,40.76177597045898,-73.98416900634766,40.77964782714844,N,459
id3984283,2,2016-01-01 04:26:14,2016-01-01 04:35:57,2,-73.9942398071289,40.75836944580078,-74.035888671875,40.74928283691406,N,583
id1333544,1,2016-01-01 04:26:34,2016-01-01 04:40:49,1,-73.99517822265625,40.76613235473633,-73.94573211669923,40.82696914672852,N,855
id0497803,2,2016-01-01 04:26:39,2016-01-01 04:33:55,6,-73.95645904541014,40.77231216430664,-73.93433380126955,40.803035736083984,N,436
id1108910,1,2016-01-01 04:27:00,2016-01-01 04:41:02,1,-74.00856018066406,40.73379898071289,-74.01665496826173,40.70912551879883,N,842
id2528367,1,2016-01-01 04:27:05,2016-01-01 04:30:32,1,-73.96607971191406,40.76226806640625,-73.95454406738281,40.77821731567383,N,207
id3933575,2,2016-01-01 04:27:13,2016-01-01 04:33:24,1,-73.98735809326173,40.72906112670898,-73.99638366699219,40.7268180847168,N,371
id1993952,2,2016-01-01 04:27:33,2016-01-01 04:31:41,1,-73.95372009277344,40.770992279052734,-73.96766662597656,40.7677116394043,N,248
id3002463,2,2016-01-01 04:27:36,2016-01-01 04:49:10,5,-73.9875259399414,40.73254013061523,-73.91297149658203,40.851558685302734,N,1294
id1385682,1,2016-01-01 04:27:41,2016-01-01 04:39:42,3,-74.00930786132812,40.70474243164063,-73.97725677490234,40.75469207763672,N,721
id1900162,2,2016-01-01 04:27:42,2016-01-01 04:28:45,5,-73.98457336425781,40.72880935668945,-73.98316955566406,40.73057174682617,N,63
id0550618,2,2016-01-01 04:27:45,2016-01-01 04:34:57,1,-74.00521850585938,40.72076034545898,-74.00706481933594,40.73472213745117,N,432
id0264238,2,2016-01-01 04:28:06,2016-01-01 04:41:17,5,-73.9281005859375,40.83026885986328,-73.9051284790039,40.848243713378906,N,791
id0161337,1,2016-01-01 04:28:19,2016-01-01 04:33:44,1,-73.98763275146483,40.740806579589844,-73.97662353515625,40.74520492553711,N,325
id1011069,1,2016-01-01 04:28:39,2016-01-01 04:43:25,1,-73.95094299316406,40.70589065551758,-73.92937469482422,40.70827865600585,N,886
id1306909,2,2016-01-01 04:28:45,2016-01-01 04:39:32,1,-73.94790649414062,40.714210510253906,-73.935546875,40.68500900268555,N,647
id3249844,1,2016-01-01 04:29:11,2016-01-01 04:32:58,1,-73.9625244140625,40.71752548217773,-73.96661376953125,40.711036682128906,N,227
id0500416,1,2016-01-01 04:29:33,2016-01-01 04:40:07,2,-73.90969085693358,40.86253356933594,-73.86372375488281,40.83273315429688,N,634
id2405210,2,2016-01-01 04:29:42,2016-01-01 04:34:35,6,-73.97551727294923,40.75357437133789,-73.99094390869139,40.75120544433594,N,293
id1143512,2,2016-01-01 04:29:42,2016-01-01 04:38:55,5,-74.00196838378906,40.75080871582031,-74.00354766845702,40.73211669921875,N,553
id2723232,1,2016-01-01 04:29:47,2016-01-01 04:40:25,4,-73.98767852783203,40.72846603393555,-73.9898910522461,40.74320983886719,N,638
id2513183,2,2016-01-01 04:30:05,2016-01-01 04:50:25,1,-73.98773193359375,40.728675842285156,-73.96070861816406,40.66002655029297,N,1220
id0873204,2,2016-01-01 04:30:10,2016-01-01 04:43:10,6,-73.97887420654298,40.724082946777344,-73.99179077148438,40.748931884765625,N,780
id1768539,1,2016-01-01 04:30:15,2016-01-01 04:48:17,2,-73.98989868164062,40.71417236328125,-73.9558334350586,40.67768096923828,N,1082
id1507259,1,2016-01-01 04:30:39,2016-01-01 04:39:59,1,-73.99173736572266,40.765220642089844,-73.97559356689453,40.75199890136719,N,560
id0606418,1,2016-01-01 04:30:46,2016-01-01 04:39:15,1,-73.97632598876955,40.785865783691406,-73.95346069335938,40.8068733215332,N,509
id1152479,2,2016-01-01 04:30:53,2016-01-01 04:56:22,1,-74.0027084350586,40.72855758666992,-73.9368896484375,40.81504821777344,N,1529
id3509976,2,2016-01-01 04:31:25,2016-01-01 04:40:07,1,-73.92675018310547,40.70269012451172,-73.9122314453125,40.700660705566406,N,522
id0868876,2,2016-01-01 04:31:57,2016-01-01 04:50:39,5,-73.99342346191406,40.736778259277344,-73.9544677734375,40.81591033935547,N,1122
id3634713,2,2016-01-01 04:31:59,2016-01-01 04:48:37,6,-74.00137329101562,40.74140167236328,-73.96919250488281,40.7520866394043,N,998
id1559287,1,2016-01-01 04:32:03,2016-01-01 04:43:32,1,-74.00198364257811,40.72977828979492,-73.98358154296875,40.76559829711913,N,689
id0926275,2,2016-01-01 04:32:03,2016-01-01 04:49:19,1,-73.98838806152342,40.76435852050781,-73.94039154052734,40.81502151489258,N,1036
id1755406,1,2016-01-01 04:32:05,2016-01-01 04:36:08,1,-73.9906692504883,40.76602554321289,-73.97769165039062,40.77524185180664,N,243
id2843847,2,2016-01-01 04:32:22,2016-01-01 04:42:54,1,-74.00093841552734,40.73176193237305,-73.98722839355469,40.7224006652832,N,632
id2401698,2,2016-01-01 04:32:22,2016-01-01 04:37:52,2,-73.97103881835938,40.76166915893555,-73.96977233886719,40.76863098144531,N,330
id0678911,1,2016-01-01 04:32:26,2016-01-01 04:47:30,2,-73.95128631591797,40.710853576660156,-73.98925018310547,40.73157119750977,N,904
id2233876,1,2016-01-01 04:32:31,2016-01-01 04:35:04,1,-73.9778823852539,40.74599838256836,-73.9693832397461,40.75934982299805,N,153
id1121199,1,2016-01-01 04:32:37,2016-01-01 04:40:02,1,-74.00183868408203,40.735130310058594,-73.9874267578125,40.738563537597656,N,445
id3260134,2,2016-01-01 04:32:45,2016-01-01 05:03:03,1,-73.98004913330078,40.72253036499024,-73.94196319580078,40.81211853027344,N,1818
id3606699,1,2016-01-01 04:32:56,2016-01-01 04:48:42,1,-73.98780822753906,40.748146057128906,-73.94719696044923,40.764625549316406,N,946
id3645917,2,2016-01-01 04:33:35,2016-01-01 04:42:23,1,-73.99935150146483,40.72817993164063,-73.9832534790039,40.74188995361328,N,528
id2520456,2,2016-01-01 04:33:40,2016-01-01 04:39:02,1,-73.98590087890625,40.75588989257813,-73.98548889160156,40.76348876953125,N,322
id0243565,2,2016-01-01 04:33:45,2016-01-01 04:37:48,3,-73.95417785644531,40.78717041015625,-73.95504760742188,40.78033828735352,N,243
id3062377,1,2016-01-01 04:34:03,2016-01-01 04:38:52,2,-73.98501586914062,40.72806167602539,-73.99249267578125,40.72854232788085,N,289
id3260989,2,2016-01-01 04:34:13,2016-01-01 05:04:03,1,-73.905517578125,40.77875518798828,-73.7945785522461,40.75057601928711,N,1790
id3934254,2,2016-01-01 04:34:23,2016-01-01 04:40:17,1,-73.99474334716798,40.71868896484375,-73.98474884033203,40.701271057128906,N,354
id2410009,1,2016-01-01 04:35:32,2016-01-01 04:36:12,2,-74.20825958251955,40.83140182495117,-74.20825958251955,40.83140182495117,N,40
id2219161,2,2016-01-01 04:35:41,2016-01-01 04:58:35,5,-73.97429656982422,40.78913879394531,-73.89512634277344,40.8596305847168,N,1374
id3691675,1,2016-01-01 04:35:49,2016-01-01 04:39:22,2,-73.97945404052734,40.75642013549805,-73.98973846435547,40.74660873413085,N,213
id0579017,2,2016-01-01 04:35:52,2016-01-01 04:49:57,1,-73.95970916748048,40.71818923950195,-73.99347686767578,40.72161865234375,N,845
id3296906,2,2016-01-01 04:35:55,2016-01-01 05:07:02,1,-73.9682083129883,40.79993057250977,-73.91470336914062,40.77568054199219,N,1867
id1677896,2,2016-01-01 04:36:02,2016-01-01 05:00:07,1,-73.98856353759766,40.72261428833008,-73.97750091552734,40.68749237060547,N,1445
id2939060,1,2016-01-01 04:36:36,2016-01-01 04:47:03,2,-73.95895385742188,40.65164566040039,-73.9765625,40.68307876586913,N,627
id0785187,2,2016-01-01 04:36:39,2016-01-01 04:42:54,3,-73.98651123046875,40.719505310058594,-73.96227264404298,40.71289825439453,N,375
id2076197,2,2016-01-01 04:36:44,2016-01-01 04:58:36,1,-73.99462890625,40.76597595214844,-73.91581726074219,40.77857208251953,N,1312
id3327347,1,2016-01-01 04:37:14,2016-01-01 04:47:41,1,-73.95933532714845,40.7711181640625,-73.98236846923827,40.75675582885742,N,627
id2682330,1,2016-01-01 04:37:26,2016-01-01 04:41:32,1,-74.0027847290039,40.74971771240234,-73.99420928955078,40.75092697143555,N,246
id3466708,2,2016-01-01 04:37:45,2016-01-01 04:43:05,1,-73.97021484375,40.75330352783203,-73.99349975585938,40.7462272644043,N,320
id2021368,2,2016-01-01 04:37:48,2016-01-02 00:00:00,1,-73.98775482177734,40.71953582763672,-73.99486541748048,40.66043090820313,N,69732
id1884295,2,2016-01-01 04:37:59,2016-01-01 04:59:55,1,-73.90206909179686,40.7611083984375,-73.86686706542969,40.74945831298828,N,1316
id0113195,1,2016-01-01 04:38:00,2016-01-01 04:41:25,1,-73.956298828125,40.77876663208008,-73.94992065429686,40.78422927856445,N,205
id3748045,1,2016-01-01 04:38:09,2016-01-01 05:07:41,1,-74.00138854980467,40.73079681396485,-73.91761016845702,40.77396774291992,N,1772
id1045862,2,2016-01-01 04:38:12,2016-01-01 05:03:08,1,-73.99292755126955,40.74858093261719,-73.95352935791014,40.660560607910156,N,1496
id2365985,2,2016-01-01 04:39:26,2016-01-01 04:42:45,2,-73.9912567138672,40.7446517944336,-73.9844207763672,40.74705123901367,N,199
id2373921,2,2016-01-01 04:39:28,2016-01-01 04:45:04,3,-73.96630096435547,40.80464172363281,-73.9549331665039,40.82004928588867,N,336
id1915421,1,2016-01-01 04:39:39,2016-01-01 04:48:32,2,-73.99317169189453,40.724403381347656,-74.00248718261719,40.7500228881836,N,533
id1024983,1,2016-01-01 04:39:41,2016-01-01 04:45:44,2,-73.99933624267578,40.728042602539055,-73.9926528930664,40.75000762939453,N,363
id2000316,1,2016-01-01 04:40:44,2016-01-01 04:48:02,2,-74.0043411254883,40.742271423339844,-73.990966796875,40.73507690429688,N,438
id3396571,1,2016-01-01 04:40:45,2016-01-01 04:54:01,1,-73.99686431884766,40.737281799316406,-73.98900604248048,40.692378997802734,N,796
id1532921,1,2016-01-01 04:40:54,2016-01-01 04:46:33,1,-73.97029113769531,40.75970458984375,-73.99132537841797,40.749866485595696,N,339
id1384349,2,2016-01-01 04:40:55,2016-01-01 05:02:30,1,-73.99663543701173,40.76008605957031,-73.99851989746094,40.76048278808594,N,1295
id3154567,2,2016-01-01 04:41:06,2016-01-01 04:51:37,2,-73.98396301269531,40.72127914428711,-74.00630950927734,40.733558654785156,N,631
id3555638,2,2016-01-01 04:41:26,2016-01-01 04:49:04,1,-73.95381164550781,40.7819938659668,-73.94654846191406,40.794090270996094,N,458
id2804334,2,2016-01-01 04:41:40,2016-01-01 04:58:42,1,-73.91854858398438,40.81633377075195,-73.91032409667969,40.75495529174805,N,1022
id0588643,2,2016-01-01 04:41:55,2016-01-01 04:48:50,3,-73.93621826171875,40.84199523925781,-73.94725036621094,40.82582092285156,N,415
id0088704,2,2016-01-01 04:42:00,2016-01-01 04:57:25,1,-73.97822570800781,40.74147033691406,-73.92664337158203,40.77128982543945,N,925
id2140750,1,2016-01-01 04:42:02,2016-01-01 04:51:27,1,-73.99128723144531,40.71956634521485,-74.00892639160156,40.70414352416992,N,565
id2117076,2,2016-01-01 04:42:26,2016-01-01 04:48:59,1,-73.97980499267578,40.681941986083984,-73.97825622558594,40.66525650024415,N,393
id2654901,1,2016-01-01 04:42:39,2016-01-01 05:00:45,4,-74.00723266601562,40.72795486450195,-73.98426055908203,40.69165802001953,N,1086
id0262566,1,2016-01-01 04:42:40,2016-01-01 04:52:19,1,-73.9950942993164,40.760154724121094,-73.9635009765625,40.76565551757813,N,579
id1634285,1,2016-01-01 04:42:43,2016-01-01 04:47:50,1,-73.9267349243164,40.771217346191406,-73.91551208496094,40.766357421875,N,307
id2722904,2,2016-01-01 04:43:43,2016-01-01 04:50:38,2,-74.00177001953125,40.73041915893555,-73.97810363769531,40.751991271972656,N,415
id3967999,2,2016-01-01 04:43:48,2016-01-01 05:00:00,1,-73.99232482910156,40.769134521484375,-73.98895263671875,40.726993560791016,N,972
id0925153,1,2016-01-01 04:43:49,2016-01-01 04:48:46,1,-73.99225616455078,40.75904846191406,-73.98572540283203,40.74903106689453,N,297
id3562945,1,2016-01-01 04:44:00,2016-01-01 04:50:07,1,-73.99071502685547,40.75778579711913,-73.98928070068358,40.747840881347656,N,367
id2003484,1,2016-01-01 04:44:12,2016-01-01 04:53:28,1,-73.99289703369139,40.76845169067383,-73.98739624023438,40.749324798583984,N,556
id0113362,2,2016-01-01 04:44:20,2016-01-01 05:00:07,6,-73.9262466430664,40.70568084716797,-73.98956298828125,40.71900177001953,N,947
id2291290,2,2016-01-01 04:44:42,2016-01-01 05:12:02,1,-74.00092315673827,40.74808120727539,-73.91072845458984,40.759590148925774,N,1640
id1146606,1,2016-01-01 04:45:53,2016-01-01 05:02:16,1,-73.98299407958984,40.72357177734375,-73.99640655517578,40.760101318359375,N,983
id2931160,1,2016-01-01 04:46:17,2016-01-01 04:52:58,1,-73.9533920288086,40.68101501464844,-73.94330596923827,40.69521713256836,N,401
id0866372,2,2016-01-01 04:46:30,2016-01-01 04:50:07,1,-73.98880004882812,40.748435974121094,-73.99464416503906,40.746490478515625,N,217
